image_id,source_dataset,rel_path,race_cat,gender_cat,age_cat,split,race_ml,skin_tone_bin,cultural_markers,ambiguous_mixed,prefer_not_to_label,unknown_uncertain,conf_race,conf_gender,conf_skin,annotation_notes
UTK_10_1_0_20170109203556029.jpg.chip,UTKFace,UTKFace/10_1_0_20170109203556029.jpg.chip.jpg,White,Female,,val,,,,,,,,,,
FF_33389,FairFace,FairFace/train/33389.jpg,White,Male,20-29,val,,,,,,,,,,
FF_52458,FairFace,FairFace/train/52458.jpg,White,Male,40-49,val,,,,,,,,,,
FF_7602,FairFace,FairFace/val/7602.jpg,Black,Female,20-29,val,,,,,,,,,,
FF_13377,FairFace,FairFace/train/13377.jpg,White,Female,20-29,val,,,,,,,,,,
FF_23337,FairFace,FairFace/train/23337.jpg,White,Female,40-49,val,,,,,,,,,,
UTK_28_0_2_20170116164352558.jpg.chip,UTKFace,UTKFace/28_0_2_20170116164352558.jpg.chip.jpg,EastAsian,Male,,val,,,,,,,,,,
UTK_35_0_1_20170116002219767.jpg.chip,UTKFace,UTKFace/35_0_1_20170116002219767.jpg.chip.jpg,Black,Male,,val,,,,,,,,,,
FF_15108,FairFace,FairFace/train/15108.jpg,Black,Female,30-39,val,,,,,,,,,,
FF_24371,FairFace,FairFace/train/24371.jpg,Black,Female,40-49,val,,,,,,,,,,
UTK_85_1_0_20170110183522560.jpg.chip,UTKFace,UTKFace/85_1_0_20170110183522560.jpg.chip.jpg,White,Female,,val,,,,,,,,,,
UTK_35_0_2_20170105172512670.jpg.chip,UTKFace,UTKFace/35_0_2_20170105172512670.jpg.chip.jpg,EastAsian,Male,,val,,,,,,,,,,
UTK_49_1_3_20170109132625049.jpg.chip,UTKFace,UTKFace/49_1_3_20170109132625049.jpg.chip.jpg,SouthAsian,Female,,val,,,,,,,,,,
FF_3333,FairFace,FairFace/val/3333.jpg,White,Female,20-29,val,,,,,,,,,,
FF_44371,FairFace,FairFace/train/44371.jpg,White,Female,60-69,val,,,,,,,,,,
UTK_62_0_1_20170113185008129.jpg.chip,UTKFace,UTKFace/62_0_1_20170113185008129.jpg.chip.jpg,Black,Male,,val,,,,,,,,,,
UTK_28_0_3_20170119194505829.jpg.chip,UTKFace,UTKFace/28_0_3_20170119194505829.jpg.chip.jpg,SouthAsian,Male,,val,,,,,,,,,,
FF_17434,FairFace,FairFace/train/17434.jpg,Black,Female,3-9,val,,,,,,,,,,
FF_47878,FairFace,FairFace/train/47878.jpg,Black,Male,3-9,val,,,,,,,,,,
FF_53308,FairFace,FairFace/train/53308.jpg,Black,Male,10-19,val,,,,,,,,,,
UTK_3_1_2_20161219151433163.jpg.chip,UTKFace,UTKFace/3_1_2_20161219151433163.jpg.chip.jpg,EastAsian,Female,,val,,,,,,,,,,
FF_56943,FairFace,FairFace/train/56943.jpg,Black,Female,3-9,val,,,,,,,,,,
FF_27966,FairFace,FairFace/train/27966.jpg,Black,Male,60-69,val,,,,,,,,,,
FF_22737,FairFace,FairFace/train/22737.jpg,White,Female,20-29,val,,,,,,,,,,
UTK_26_0_3_20170104230341769.jpg.chip,UTKFace,UTKFace/26_0_3_20170104230341769.jpg.chip.jpg,SouthAsian,Male,,val,,,,,,,,,,
FF_67242,FairFace,FairFace/train/67242.jpg,Black,Male,3-9,val,,,,,,,,,,
FF_12957,FairFace,FairFace/train/12957.jpg,White,Male,20-29,val,,,,,,,,,,
FF_21698,FairFace,FairFace/train/21698.jpg,Black,Female,30-39,val,,,,,,,,,,
UTK_89_1_2_20170110182930160.jpg.chip,UTKFace,UTKFace/89_1_2_20170110182930160.jpg.chip.jpg,EastAsian,Female,,val,,,,,,,,,,
UTK_26_1_3_20170119144411037.jpg.chip,UTKFace,UTKFace/26_1_3_20170119144411037.jpg.chip.jpg,SouthAsian,Female,,val,,,,,,,,,,
FF_5405,FairFace,FairFace/train/5405.jpg,Black,Female,20-29,val,,,,,,,,,,
FF_70824,FairFace,FairFace/train/70824.jpg,White,Male,more than 70,val,,,,,,,,,,
UTK_26_1_3_20170117153326979.jpg.chip,UTKFace,UTKFace/26_1_3_20170117153326979.jpg.chip.jpg,SouthAsian,Female,,val,,,,,,,,,,
UTK_26_1_3_20170104215719454.jpg.chip,UTKFace,UTKFace/26_1_3_20170104215719454.jpg.chip.jpg,SouthAsian,Female,,val,,,,,,,,,,
UTK_20_1_0_20170117133854316.jpg.chip,UTKFace,UTKFace/20_1_0_20170117133854316.jpg.chip.jpg,White,Female,,val,,,,,,,,,,
FF_7587,FairFace,FairFace/val/7587.jpg,Black,Female,30-39,val,,,,,,,,,,
FF_6529,FairFace,FairFace/train/6529.jpg,White,Female,50-59,val,,,,,,,,,,
FF_4202,FairFace,FairFace/val/4202.jpg,Black,Male,10-19,val,,,,,,,,,,
FF_78385,FairFace,FairFace/train/78385.jpg,White,Male,40-49,val,,,,,,,,,,
FF_55082,FairFace,FairFace/train/55082.jpg,White,Female,10-19,val,,,,,,,,,,
FF_27767,FairFace,FairFace/train/27767.jpg,White,Male,10-19,val,,,,,,,,,,
FF_5215,FairFace,FairFace/train/5215.jpg,White,Male,40-49,val,,,,,,,,,,
FF_42985,FairFace,FairFace/train/42985.jpg,White,Male,40-49,val,,,,,,,,,,
UTK_31_1_0_20170117135716524.jpg.chip,UTKFace,UTKFace/31_1_0_20170117135716524.jpg.chip.jpg,White,Female,,val,,,,,,,,,,
FF_12433,FairFace,FairFace/train/12433.jpg,White,Male,30-39,val,,,,,,,,,,
FF_21493,FairFace,FairFace/train/21493.jpg,White,Male,30-39,val,,,,,,,,,,
UTK_43_0_3_20170104204432075.jpg.chip,UTKFace,UTKFace/43_0_3_20170104204432075.jpg.chip.jpg,SouthAsian,Male,,val,,,,,,,,,,
FF_3136,FairFace,FairFace/train/3136.jpg,White,Male,50-59,val,,,,,,,,,,
FF_30153,FairFace,FairFace/train/30153.jpg,White,Female,20-29,val,,,,,,,,,,
UTK_90_1_2_20170110183630709.jpg.chip,UTKFace,UTKFace/90_1_2_20170110183630709.jpg.chip.jpg,EastAsian,Female,,val,,,,,,,,,,
FF_55815,FairFace,FairFace/train/55815.jpg,White,Male,20-29,val,,,,,,,,,,
UTK_26_1_3_20170119153452146.jpg.chip,UTKFace,UTKFace/26_1_3_20170119153452146.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
UTK_56_0_3_20170119174930466.jpg.chip,UTKFace,UTKFace/56_0_3_20170119174930466.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_1079,FairFace,FairFace/train/1079.jpg,Black,Female,30-39,test,,,,,,,,,,
FF_19075,FairFace,FairFace/train/19075.jpg,White,Female,10-19,test,,,,,,,,,,
UTK_42_0_2_20170104192610039.jpg.chip,UTKFace,UTKFace/42_0_2_20170104192610039.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
UTK_56_0_3_20170119180916188.jpg.chip,UTKFace,UTKFace/56_0_3_20170119180916188.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_60342,FairFace,FairFace/train/60342.jpg,White,Female,0-2,test,,,,,,,,,,
FF_72970,FairFace,FairFace/train/72970.jpg,White,Male,3-9,test,,,,,,,,,,
FF_59483,FairFace,FairFace/train/59483.jpg,Black,Female,30-39,test,,,,,,,,,,
UTK_34_0_3_20170119175427012.jpg.chip,UTKFace,UTKFace/34_0_3_20170119175427012.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
UTK_3_1_0_20170109192434126.jpg.chip,UTKFace,UTKFace/3_1_0_20170109192434126.jpg.chip.jpg,White,Female,,test,,,,,,,,,,
FF_26445,FairFace,FairFace/train/26445.jpg,White,Female,10-19,test,,,,,,,,,,
FF_45141,FairFace,FairFace/train/45141.jpg,White,Female,10-19,test,,,,,,,,,,
UTK_16_0_3_20170110232812662.jpg.chip,UTKFace,UTKFace/16_0_3_20170110232812662.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_21961,FairFace,FairFace/train/21961.jpg,Black,Female,50-59,test,,,,,,,,,,
FF_23894,FairFace,FairFace/train/23894.jpg,Black,Male,10-19,test,,,,,,,,,,
UTK_1_1_2_20170109193557242.jpg.chip,UTKFace,UTKFace/1_1_2_20170109193557242.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
UTK_63_0_0_20170111195517664.jpg.chip,UTKFace,UTKFace/63_0_0_20170111195517664.jpg.chip.jpg,White,Male,,test,,,,,,,,,,
FF_45274,FairFace,FairFace/train/45274.jpg,Black,Male,10-19,test,,,,,,,,,,
FF_67110,FairFace,FairFace/train/67110.jpg,White,Male,30-39,test,,,,,,,,,,
FF_61944,FairFace,FairFace/train/61944.jpg,White,Male,20-29,test,,,,,,,,,,
FF_78890,FairFace,FairFace/train/78890.jpg,Black,Male,50-59,test,,,,,,,,,,
FF_61775,FairFace,FairFace/train/61775.jpg,Black,Male,40-49,test,,,,,,,,,,
FF_42135,FairFace,FairFace/train/42135.jpg,White,Female,30-39,test,,,,,,,,,,
FF_78473,FairFace,FairFace/train/78473.jpg,White,Male,40-49,test,,,,,,,,,,
UTK_32_0_3_20170119200203836.jpg.chip,UTKFace,UTKFace/32_0_3_20170119200203836.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_8579,FairFace,FairFace/train/8579.jpg,White,Male,0-2,test,,,,,,,,,,
FF_34446,FairFace,FairFace/train/34446.jpg,Black,Male,20-29,test,,,,,,,,,,
UTK_58_0_2_20170116193604774.jpg.chip,UTKFace,UTKFace/58_0_2_20170116193604774.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_62032,FairFace,FairFace/train/62032.jpg,Black,Male,30-39,test,,,,,,,,,,
UTK_26_1_2_20170116162412165.jpg.chip,UTKFace,UTKFace/26_1_2_20170116162412165.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
FF_45228,FairFace,FairFace/train/45228.jpg,Black,Female,10-19,test,,,,,,,,,,
FF_69733,FairFace,FairFace/train/69733.jpg,Black,Female,50-59,test,,,,,,,,,,
FF_38342,FairFace,FairFace/train/38342.jpg,Black,Female,3-9,test,,,,,,,,,,
UTK_19_1_0_20170109214615122.jpg.chip,UTKFace,UTKFace/19_1_0_20170109214615122.jpg.chip.jpg,White,Female,,test,,,,,,,,,,
UTK_31_0_3_20170104165548728.jpg.chip,UTKFace,UTKFace/31_0_3_20170104165548728.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
UTK_46_0_3_20170119183449213.jpg.chip,UTKFace,UTKFace/46_0_3_20170119183449213.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_21776,FairFace,FairFace/train/21776.jpg,Black,Male,3-9,test,,,,,,,,,,
FF_26716,FairFace,FairFace/train/26716.jpg,White,Female,20-29,test,,,,,,,,,,
FF_11214,FairFace,FairFace/train/11214.jpg,Black,Male,40-49,test,,,,,,,,,,
UTK_18_1_3_20170104221936503.jpg.chip,UTKFace,UTKFace/18_1_3_20170104221936503.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
FF_19419,FairFace,FairFace/train/19419.jpg,Black,Male,20-29,test,,,,,,,,,,
FF_83192,FairFace,FairFace/train/83192.jpg,Black,Male,20-29,test,,,,,,,,,,
UTK_24_1_2_20170116171657075.jpg.chip,UTKFace,UTKFace/24_1_2_20170116171657075.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
UTK_26_1_3_20170104214236981.jpg.chip,UTKFace,UTKFace/26_1_3_20170104214236981.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
UTK_42_0_1_20170113155055273.jpg.chip,UTKFace,UTKFace/42_0_1_20170113155055273.jpg.chip.jpg,Black,Male,,test,,,,,,,,,,
FF_31897,FairFace,FairFace/train/31897.jpg,White,Female,30-39,test,,,,,,,,,,
FF_11899,FairFace,FairFace/train/11899.jpg,White,Male,50-59,test,,,,,,,,,,
UTK_22_1_1_20170113010336430.jpg.chip,UTKFace,UTKFace/22_1_1_20170113010336430.jpg.chip.jpg,Black,Female,,test,,,,,,,,,,
FF_34415,FairFace,FairFace/train/34415.jpg,Black,Female,20-29,test,,,,,,,,,,
FF_5206,FairFace,FairFace/train/5206.jpg,White,Male,10-19,test,,,,,,,,,,
FF_75259,FairFace,FairFace/train/75259.jpg,Black,Male,30-39,test,,,,,,,,,,
UTK_1_0_2_20161219205717701.jpg.chip,UTKFace,UTKFace/1_0_2_20161219205717701.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_29109,FairFace,FairFace/train/29109.jpg,Black,Female,20-29,test,,,,,,,,,,
UTK_29_1_3_20170103214234261.jpg.chip,UTKFace,UTKFace/29_1_3_20170103214234261.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
UTK_26_1_1_20170117200345500.jpg.chip,UTKFace,UTKFace/26_1_1_20170117200345500.jpg.chip.jpg,Black,Female,,test,,,,,,,,,,
UTK_63_0_3_20170119211934680.jpg.chip,UTKFace,UTKFace/63_0_3_20170119211934680.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_62901,FairFace,FairFace/train/62901.jpg,Black,Female,30-39,test,,,,,,,,,,
FF_43314,FairFace,FairFace/train/43314.jpg,Black,Male,20-29,test,,,,,,,,,,
FF_77951,FairFace,FairFace/train/77951.jpg,White,Female,30-39,test,,,,,,,,,,
UTK_29_0_2_20170116163545392.jpg.chip,UTKFace,UTKFace/29_0_2_20170116163545392.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_70000,FairFace,FairFace/train/70000.jpg,White,Male,10-19,test,,,,,,,,,,
FF_1911,FairFace,FairFace/train/1911.jpg,Black,Male,50-59,test,,,,,,,,,,
FF_49769,FairFace,FairFace/train/49769.jpg,White,Female,60-69,test,,,,,,,,,,
FF_60480,FairFace,FairFace/train/60480.jpg,White,Female,20-29,test,,,,,,,,,,
UTK_30_0_3_20170119204751837.jpg.chip,UTKFace,UTKFace/30_0_3_20170119204751837.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_47094,FairFace,FairFace/train/47094.jpg,White,Male,20-29,test,,,,,,,,,,
FF_28178,FairFace,FairFace/train/28178.jpg,White,Male,20-29,test,,,,,,,,,,
UTK_26_0_1_20170117200138532.jpg.chip,UTKFace,UTKFace/26_0_1_20170117200138532.jpg.chip.jpg,Black,Male,,test,,,,,,,,,,
FF_11228,FairFace,FairFace/train/11228.jpg,White,Female,30-39,test,,,,,,,,,,
FF_50499,FairFace,FairFace/train/50499.jpg,Black,Female,20-29,test,,,,,,,,,,
FF_15504,FairFace,FairFace/train/15504.jpg,Black,Male,20-29,test,,,,,,,,,,
FF_52180,FairFace,FairFace/train/52180.jpg,White,Male,30-39,test,,,,,,,,,,
UTK_25_1_3_20170104222459455.jpg.chip,UTKFace,UTKFace/25_1_3_20170104222459455.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
UTK_56_1_3_20170109141207996.jpg.chip,UTKFace,UTKFace/56_1_3_20170109141207996.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
FF_19046,FairFace,FairFace/train/19046.jpg,White,Male,50-59,test,,,,,,,,,,
FF_22512,FairFace,FairFace/train/22512.jpg,White,Female,20-29,test,,,,,,,,,,
FF_6848,FairFace,FairFace/val/6848.jpg,White,Male,20-29,test,,,,,,,,,,
UTK_54_1_3_20170109140625083.jpg.chip,UTKFace,UTKFace/54_1_3_20170109140625083.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
UTK_51_1_1_20170110120110913.jpg.chip,UTKFace,UTKFace/51_1_1_20170110120110913.jpg.chip.jpg,Black,Female,,test,,,,,,,,,,
UTK_29_1_2_20170104021748445.jpg.chip,UTKFace,UTKFace/29_1_2_20170104021748445.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
UTK_24_1_2_20170116173507147.jpg.chip,UTKFace,UTKFace/24_1_2_20170116173507147.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
FF_43298,FairFace,FairFace/train/43298.jpg,White,Female,40-49,test,,,,,,,,,,
UTK_24_1_1_20170112203907818.jpg.chip,UTKFace,UTKFace/24_1_1_20170112203907818.jpg.chip.jpg,Black,Female,,test,,,,,,,,,,
UTK_25_1_3_20170119172152169.jpg.chip,UTKFace,UTKFace/25_1_3_20170119172152169.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
UTK_32_0_3_20170119200351460.jpg.chip,UTKFace,UTKFace/32_0_3_20170119200351460.jpg.chip.jpg,SouthAsian,Male,,test,,,,,,,,,,
FF_40126,FairFace,FairFace/train/40126.jpg,Black,Male,30-39,test,,,,,,,,,,
UTK_25_1_3_20170117151955147.jpg.chip,UTKFace,UTKFace/25_1_3_20170117151955147.jpg.chip.jpg,SouthAsian,Female,,test,,,,,,,,,,
FF_71648,FairFace,FairFace/train/71648.jpg,White,Female,30-39,test,,,,,,,,,,
UTK_3_1_2_20161219140959953.jpg.chip,UTKFace,UTKFace/3_1_2_20161219140959953.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
UTK_2_0_2_20161219211219902.jpg.chip,UTKFace,UTKFace/2_0_2_20161219211219902.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_35703,FairFace,FairFace/train/35703.jpg,White,Male,30-39,test,,,,,,,,,,
FF_57356,FairFace,FairFace/train/57356.jpg,White,Male,10-19,test,,,,,,,,,,
FF_55759,FairFace,FairFace/train/55759.jpg,White,Male,10-19,test,,,,,,,,,,
UTK_27_1_2_20170116163739668.jpg.chip,UTKFace,UTKFace/27_1_2_20170116163739668.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
FF_11858,FairFace,FairFace/train/11858.jpg,White,Male,20-29,test,,,,,,,,,,
FF_6548,FairFace,FairFace/train/6548.jpg,Black,Male,20-29,test,,,,,,,,,,
FF_39401,FairFace,FairFace/train/39401.jpg,White,Male,40-49,test,,,,,,,,,,
FF_33259,FairFace,FairFace/train/33259.jpg,White,Male,30-39,test,,,,,,,,,,
FF_49464,FairFace,FairFace/train/49464.jpg,Black,Male,60-69,test,,,,,,,,,,
FF_66083,FairFace,FairFace/train/66083.jpg,Black,Male,0-2,test,,,,,,,,,,
FF_4106,FairFace,FairFace/train/4106.jpg,Black,Male,3-9,test,,,,,,,,,,
FF_34288,FairFace,FairFace/train/34288.jpg,Black,Male,10-19,test,,,,,,,,,,
UTK_1_0_2_20161220144957407.jpg.chip,UTKFace,UTKFace/1_0_2_20161220144957407.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_80190,FairFace,FairFace/train/80190.jpg,White,Female,20-29,test,,,,,,,,,,
FF_20063,FairFace,FairFace/train/20063.jpg,White,Male,50-59,test,,,,,,,,,,
FF_18300,FairFace,FairFace/train/18300.jpg,White,Male,10-19,test,,,,,,,,,,
FF_48759,FairFace,FairFace/train/48759.jpg,White,Female,20-29,test,,,,,,,,,,
UTK_30_0_2_20170116173546862.jpg.chip,UTKFace,UTKFace/30_0_2_20170116173546862.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_83176,FairFace,FairFace/train/83176.jpg,White,Male,3-9,test,,,,,,,,,,
FF_61198,FairFace,FairFace/train/61198.jpg,White,Female,20-29,test,,,,,,,,,,
UTK_26_1_2_20170116184731471.jpg.chip,UTKFace,UTKFace/26_1_2_20170116184731471.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
FF_79332,FairFace,FairFace/train/79332.jpg,Black,Female,3-9,test,,,,,,,,,,
FF_67665,FairFace,FairFace/train/67665.jpg,Black,Female,20-29,test,,,,,,,,,,
FF_16394,FairFace,FairFace/train/16394.jpg,Black,Male,10-19,test,,,,,,,,,,
FF_37709,FairFace,FairFace/train/37709.jpg,White,Female,40-49,test,,,,,,,,,,
UTK_48_0_0_20170117133115061.jpg.chip,UTKFace,UTKFace/48_0_0_20170117133115061.jpg.chip.jpg,White,Male,,test,,,,,,,,,,
FF_13445,FairFace,FairFace/train/13445.jpg,Black,Female,30-39,test,,,,,,,,,,
FF_64513,FairFace,FairFace/train/64513.jpg,Black,Female,3-9,test,,,,,,,,,,
UTK_35_0_2_20170117154550028.jpg.chip,UTKFace,UTKFace/35_0_2_20170117154550028.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_29922,FairFace,FairFace/train/29922.jpg,Black,Female,30-39,test,,,,,,,,,,
UTK_26_1_2_20170116180302912.jpg.chip,UTKFace,UTKFace/26_1_2_20170116180302912.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
FF_2777,FairFace,FairFace/val/2777.jpg,White,Male,20-29,test,,,,,,,,,,
UTK_60_1_2_20170105174330388.jpg.chip,UTKFace,UTKFace/60_1_2_20170105174330388.jpg.chip.jpg,EastAsian,Female,,test,,,,,,,,,,
UTK_3_1_0_20170109190802410.jpg.chip,UTKFace,UTKFace/3_1_0_20170109190802410.jpg.chip.jpg,White,Female,,test,,,,,,,,,,
FF_61193,FairFace,FairFace/train/61193.jpg,White,Male,more than 70,test,,,,,,,,,,
UTK_42_0_0_20170117185635954.jpg.chip,UTKFace,UTKFace/42_0_0_20170117185635954.jpg.chip.jpg,White,Male,,test,,,,,,,,,,
FF_39264,FairFace,FairFace/train/39264.jpg,White,Male,30-39,test,,,,,,,,,,
FF_63738,FairFace,FairFace/train/63738.jpg,Black,Female,50-59,test,,,,,,,,,,
FF_12496,FairFace,FairFace/train/12496.jpg,White,Female,20-29,test,,,,,,,,,,
FF_53487,FairFace,FairFace/train/53487.jpg,Black,Male,0-2,test,,,,,,,,,,
FF_50204,FairFace,FairFace/train/50204.jpg,White,Female,30-39,test,,,,,,,,,,
UTK_5_0_2_20161219192249187.jpg.chip,UTKFace,UTKFace/5_0_2_20161219192249187.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
UTK_35_0_2_20170117135017903.jpg.chip,UTKFace,UTKFace/35_0_2_20170117135017903.jpg.chip.jpg,EastAsian,Male,,test,,,,,,,,,,
FF_80170,FairFace,FairFace/train/80170.jpg,Black,Female,20-29,test,,,,,,,,,,
